id_old,name,myspace_url,facebook_url,video_url,url,id_old_image,body,audio_sample_url,audio_sample_title,twitter,youtube1,youtube2
3834,Randy Kaplan,,http://www.facebook.com/pages/MyKaZootv/148948061884513,http://www.mykazootv.com/home/video/Randy_Kaplan-Ice_Cream_Man,http://www.mykazootv.com/,17790,"<p>In his songs for children and their families, Randy Kaplan blends American Roots, Country Blues, and Comedic Storytelling. He fingerpicks his way through unpredictable live shows which, in addition to his original compositions, include Tin Pan Alley gems, Broadway numbers, Delta Blues songs, and Ragtime tunes. ""He doesn't dumb it down for the kids... He just expects them to come along for the ride. And they do"" (TIME OUT NEW YORK KIDS). As indebted to Steve Martin and Loudon Wainwright III as he is to Robert Johnson and Dave Van Ronk,""(Randy is) offbeat, smart and funny, funny, funny!"" (Mindy Thomas, SIRIUS-XM RADIO) as well as ""an absolute ace guitarist, picker and ragtime player (SMOKY MOUNTAIN BLUES SOCIETY). Randy's fourth not-JUST-for-kids CD, Mr. Diddie Wah Diddie, was released in July, 2012 by My Kazoo Music and Universal Music (UMe). The album consists of Randyized versions of classic Country Blues and Ragtime numbers originally performed by the likes of Robert Johnson, Blind Boy Fuller, Blind Blake, Muddy Waters, Bessie Smith, Mississippi John Hurt, and many more. In their August 6 issue, PEOPLE magazine implored parents to ""take (their) kids on a time warp with (Randy's) collection of blues and ragtime numbers from the early 20th century"" and placed the CD 3rd on their list of ""8 Cool Kids' Albums"" of the summer while in their review of the record, Sheryl and Don Crow of the NASHVILLE BLUES SOCIETY named Randy ""one of the nation's foremost children's entertainers.""</p>",,,http://twitter.com/mykazootv,,
3833,Feed God Cabbage,,http://www.facebook.com/fgcmusic,http://www.youtube.com/user/feedgodcabbagetube/videos,http://twitter.com/#!/FeedGodCabbage,17780,"<p>The Washington DC area has watched Feed God Cabbage blossom into an established group that is vital to the local music scene. The bands blend of music is a unique combination of punk-rock/reggae and has distinguished the group as a local favorite. This four piece out of Northern Virginia has continued to pack venues, rock crowds, and play some of the most incredible events on the east coast. FGC has shared the stage with many on-demand national acts including: SOJA, Tribal Seeds, Passafire, HR from Bad Brains, and Ballyhoo!. Be on the lookout for more to come.</p>",http://click.linksynergy.com/fs-bin/stat?id=*FknwilNy5I&offerid=146261&type=3&subid=0&tmpid=1826&RD_PARM1=http%253A%252F%252Fitunes.apple.com%252Fus%252Fartist%252Ffeed-god-cabbage%252Fid336178219%253Fuo%253D4%2526partnerId%253D30,,http://twitter.com/#!/FeedGodCabbage,,
3819,ThinkGeek Special Event,,,,http://www.thinkgeek.com/,17711,,,,,,
3816,Sixpence None The Richer - New CD!,,https://www.facebook.com/pages/Sixpence-None-The-Richer/53206870173,http://www.youtube.com/sixpenceofficial,http://www.sixpencehq.com/,17860,"<p>&nbsp;</p>
<p><a href=""/ "" target=""_blank""><img height=""25"" src=""http://jamminjava.com/ee-assets/gallery/artists/adult-artists/vip_sold_out.jpg"" title="" "" width=""150"" /></a></p>
<p><strong>Reserved seating with dedicated wait staff.</strong></p>
<p>&nbsp;</p>
<p>As an album title, Lost in Transition seems apt. For Sixpence None the Richer, it's a reminder of the struggles and uncertainty the band endured over the past few years, before ultimately finding their way again.</p>
<p>Since forming in 1993, the Nashville-based band (started by Slocum and singer Leigh Nash), has released four albums, scored several hit singles ( ""Kiss Me,"" ""There She Goes,"" ""Don't Dream It's Over"" and ""Breathe Your Name""), appeared on seemingly a million soundtracks, landed a platinum record and even earned a few Grammy nominations. But the band amicably parted ways in 2004, shortly after releasing their last full-length record, Divine Discontent.</p>
<p>The ""transition"" had begun. After a few outside ventures and solo albums, the band reunited five years ago (with Rob Mitchell and Justin Cary). ""When we parted it didn't take me long to miss the band,"" Nash admits. ""The music Matt and I make together makes me really happy. So it was great to get back together.""</p>
<p>The group started slowly, releasing an EP and a Christmas album while touring a bit here and there. But putting together a new, original full-length record was never necessarily in the cards. For one, the band had to wade through various label and business issues; fortunately, they were able to find a newfound musical freedom by partnering with the independent music distributor The Orchard. ""I kind of wished we had done this all along,"" admits Nash. ""It gives a lot of independence. I really respect bands like Over the Rhine that release records, tour and find an audience pretty much doing everything on their own.""</p>
<p>Long in the making, Lost in Transition finds Slocum and Nash sharing the songwriting duties (along with musician Stephen Wilson, Nash's husband). ""It's been great to see Leigh grow as a songwriter-her writing is now on par with her singing, which is saying a lot,"" says Slocum. Transition also features a stripped down sound; the end result is a gorgeous mix of pop hooks, piano, acoustic guitars, a bit of country and a newfound and beautiful simplicity to the songs.</p>
<p>""We really just wanted to feature the song and the voice, and let things breathe a little more,"" says Slocum. ""We're not mucking it by the throwing the kitchen sink at it and putting in a million instruments because we could."" [One exception: the horn-fueled, undeniably funky album opener ""My Dear Machine,"" which also acts as somewhat of a lyrical left turn. It's one man's ode to his old car.] Both Slocum and Nash credit producer Jim Scott (Wilco, Crowded House) for the ""less is more"" attitude.</p>
<p>&nbsp;</p>",http://click.linksynergy.com/fs-bin/stat?id=*FknwilNy5I&offerid=146261&type=3&subid=0&tmpid=1826&RD_PARM1=http%253A%252F%252Fitunes.apple.com%252Fus%252Fartist%252Fsixpence-none-the-richer%252Fid22683%253Fuo%253D4%2526partnerId%253D30,,http://twitter.com/sixpencemusic,"<iframe width=""300"" height=""225"" src=""http://www.youtube.com/embed/v45F0YesdZM"" frameborder=""0"" allowfullscreen></iframe>","<iframe width=""300"" height=""225"" src=""http://www.youtube.com/embed/68MKLkNSMN4"" frameborder=""0"" allowfullscreen></iframe>"
3812,Lindsay Fuller,,https://www.facebook.com/goodcountrypeople,http://www.youtube.com/watch?v=JkOKHhskHvA&feature=player_embedded,http://www.lindsayfuller.com/,0,"<p>Her latest record, You, Anniversary, is the result of a woman who has spent the bulk of her life trying to tell a story well. The title track is based on W.S. Merwin's poem, ""For The Anniversary of My Death,"" in which the poet contemplates the fact that he passes the future day of his death each year unaware. Lindsay's song, a duet with Amy Ray of the Indigo Girls, heaves a beautiful portrait of someone awake to her own mortality yet frustrated with death's undermining of what she's built. Lindsay recorded the album live at engineer Ryan Freeland's (Ray LaMontagne, Joe Henry) Los Angeles studio, Stampede Origin, over the course of 3 days with producer Paul Bryan (Aimee Mann, Grant Lee Phillips). Bryan cast a rather special group of players to paint the mood for each song: Jay Bellerose on drums, Chris Bruce on electric guitar, Paul Bryan himself on bass and mellotron and Jebin Bruni on keys. Lindsay plays a raw nerve of an acoustic guitar on every tune but one. Her deep mournful vocal style, which has garnered comparisons to Patti Smith, Gillian Welch, and Nick Cave, sounds as though it comes from a place of necessity and nowhere else. The result is a rowdy yet affecting telling of stories involving all the things that make the beauty and violence of the human experience so damn curious. Fuller sings, ""Some folks can't help but build a bomb or leave a wake."" Indeed.</p>
<p>&nbsp;</p>",http://click.linksynergy.com/fs-bin/stat?id=*FknwilNy5I&offerid=146261&type=3&subid=0&tmpid=1826&RD_PARM1=http%253A%252F%252Fitunes.apple.com%252Fus%252Fartist%252Flindsay-fuller%252Fid325623813%253Fuo%253D4%2526partnerId%253D30,,,,
3811,Lucy Wainwright Roche,,http://www.facebook.com/lwrlwr,http://www.youtube.com/artist/Lucy_Wainwright_Roche?feature=watch_video_title,http://lucywainwrightroche.com/,17667,"<p>She has been compared to Joni Mitchell and Patti Griffin by NPR -- was born in NYC into an influential musical family. She rebelled against the family business by teaching elementary school for several years before getting involved in music. Since 2007, Lucy has released two EPs and a studio album entitled Lucy (2010), toured the U.S., Canada and Europe, and has performed with a number of musicians including the Indigo Girls, Neko Case, and Over the Rhine. Lucy is known for her crystal clear voice and straightforward, funny stage presence. When she's not on tour, Lucy now lives in Brooklyn, NY.</p>",http://click.linksynergy.com/fs-bin/stat?id=*FknwilNy5I&offerid=146261&type=3&subid=0&tmpid=1826&RD_PARM1=http%253A%252F%252Fitunes.apple.com%252Fus%252Fartist%252Flucy-wainwright-roche%252Fid283898556%253Fuo%253D4%2526partnerId%253D30,,http://twitter.com/#!/lucywroche,,
3809,Anthony Fiacco + Todd Wright + Michael Clem,,,,,0,,,,,,
3808,Jammin Java's Songwriters Circle: A Tribute to Johnny Cash,,http://www.facebook.com/pages/Jammin-Javas-Songwriters-Circle/196504827057429,,,17684,"<p>In September 2003, the world lost one of the most influential musicians of the 20th Century. He was known for his deep, distinctive voice, was nicknamed The Man in Black, and, while born John R. Cash, was called Johnny. He brought us ""I Walk the Line,"" ""Folsom Prison Blues,"" and ""Ring of Fire,"" and now, on the anniversary of his death, Jammin Java's Songwriters Circle brings you a tribute to Johnny Cash. Join Songwriters Circle veterans Anthony Fiacco and Todd Wright as they induct Michael Clem, best known for playing bass, guitar, singing and writing songs in Virginia's own Eddie From Ohio. It's an intimate, stripped-down setting, with the best local musicians sharing stories and playing Cash's songs of sorrow, tribulation and redemption, alongside their own.</p>",,,,,
3806,Norman Rockwell CD Release & After-Party,,http://www.facebook.com/NormanRockwellBand,http://normanrockwellband.com/videos/,http://normanrockwellband.com/,17652,"<p>Norman Rockwell is a group based from used car garages, open mic nights, late night epiphanies, instant gratification, make'a'livin jobs, and a desire for clean tone.</p>",,,http://twitter.com/NrmnRckwllMusic,,
3804,A Special Intimate Evening w/ Casey Crescenzo of The Dear Hunter,,http://www.facebook.com/therealTDH,,http://thedearhunter.com/,17642,"<p>The Dear Hunter is a progressive rock band consisting of singer/writer/producer/multi-instrumentalist Casey Crescenzo and drummer Nick Crescenzo. The Dear Hunter, unbeknownst to many, is a self-contained operation, headed up by songwriter, producer, engineer, multi-instrumentalist, and lead vocalist Casey Crescenzo. With engineering duties behind the boards shared with guitarist Andy Wildrick, this opus was conceived, hashed out, and recorded entirely in the band's studio in Providence, Rhode Island. Having undergone several line-up changes in the past, the band finally cemented its roster during the previous touring cycle, finding permanent and dedicated members in Erick Serna (guitar), Nick Crescenzo (drums), and Nate Patterson (bass). The band pulled out every stop when it came to instrumentation, bringing in musicians to contribute live strings, woodwinds, horns, and even harps. It is apparent on first listen that the band continues to push their musical limits, stretching out with a new set of sonics, while still maintaining a signature palette which garnered much-deserved attention on albums past. After the blistering second track, ""In Cauda Venenum,"" which will spark a hint of familiarity with longtime fans, the band proves themselves capable of standing toe to toe with the likes of a band like Coldplay with the sweeping and emotional ""What It Means to be Alone.""</p>",http://itunes.apple.com/us/artist/the-dear-hunter/id191858902?uo=4&partnerId=30,,https://twitter.com/therealTDH,"<iframe width=""300"" height=""225"" src=""http://www.youtube.com/embed/Ztt1svz0hd0"" frameborder=""0"" allowfullscreen></iframe>","<iframe width=""300"" height=""225"" src=""http://www.youtube.com/embed/8Y85f4hcHvc"" frameborder=""0"" allowfullscreen></iframe>"
